PSurf_Spring,Rainf_Spring,Snowf_Spring,Tair_Spring,Wind_Spring,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.84383345,0.45178664,8.642394e-08,0.5086994,0.6186422,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8645501,0.49955356,8.642394e-08,0.50235176,0.58914053,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.86612463,0.43348622,8.642394e-08,0.44735718,0.560243,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.87945795,0.41162968,8.347432e-08,0.43465996,0.54461086,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.91722345,0.42004102,4.053247e-08,0.41568375,0.49799383,1.0,0.0,0.0,0.7599411,0.0,0.08620688,0.0,0.001074113,0.0,0.040144112,0.76891947
0.9524903,0.49862492,6.3335484e-09,0.39663887,0.3714708,1.0,0.0,0.0,0.7599411,0.0,0.08620688,0.0,0.001074113,0.0,0.040144112,0.76891947
0.91257715,0.64138365,6.441086e-09,0.3543415,0.19916499,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.5775776,0.46768236,0.0,0.21046829,0.029500246,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.11904478,0.3532418,0.0,0.0,0.0,0.19491632,0.91397154,0.5607319,0.7511046,0.78670764,0.46551722,0.37377048,0.1836735,0.7002114,0.08166067,0.8336706
0.3113842,0.04795319,0.0,0.0,0.0,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.4130063,0.0,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.82250166,0.15561324,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.5092535,0.12859839,0.0,0.8646164,0.56595814,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.46386862,0.31287193,0.0,0.8201771,0.59237826,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.2937274,0.5560354,0.0,0.72288513,0.59920084,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.18508005,0.59572136,0.0,0.6382179,0.67370284,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.033400536,0.31053364,0.0,0.54299545,0.5823468,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.07160044,0.3249178,0.0,0.54299545,0.46655953,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.122217655,0.37789637,0.0,0.54927444,0.3507421,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.056538105,0.44578558,0.0,0.5196018,0.37340128,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.4941572,0.0,0.50683784,0.4242562,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.072444916,0.61735225,0.0,0.48986244,0.15436244,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.2848525,0.6408285,0.0,0.5427189,0.1623689,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5561032,0.5826607,0.0,0.6061306,0.20955455,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.60573244,0.53808486,1.38366705e-08,0.63573456,0.474558,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6035185,0.3799165,1.2067464e-08,0.6059933,0.5853089,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6077666,0.4757476,0.0,0.5657654,0.61715853,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.65628195,0.4350046,0.0,0.57211304,0.6673037,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.72938156,0.36203218,0.0,0.5679035,0.58735406,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7492714,0.7479161,0.0,0.5509987,0.5545844,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.74199104,1.0,0.0,0.5425091,0.5825316,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7675438,0.8385595,6.880848e-09,0.515049,0.63625896,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.84114647,0.5464599,7.217011e-09,0.5087681,0.64305437,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8565073,0.41564393,9.39143e-09,0.48965645,0.6246861,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.84980154,0.43807173,4.595905e-08,0.44949532,0.5992626,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.8859091,0.6159822,8.642394e-08,0.43472862,0.57281387,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.86014795,0.72810805,8.642394e-08,0.3416443,0.1597737,0.46772367,0.44200084,0.5627861,0.6642121,1.0,1.0,1.0,0.5918368,0.8259337,0.39869618,0.5261028
0.42087603,0.96360064,4.974118e-08,0.102617264,0.095591426,0.48685038,0.35360068,0.64026,0.6745213,0.80223155,0.46551722,1.0,0.7099893,0.72501755,0.20758279,0.55847836
0.15421534,0.9649694,2.3966292e-08,0.0,0.0,0.48408204,0.3880983,0.5980015,0.71575844,0.45035577,0.25862068,0.32786882,0.3233083,0.6821705,0.20758279,0.44516388
0.34984303,0.8814001,6.6062995e-09,0.0,0.0,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.44023323,0.63982725,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.860127,0.31787878,0.0,0.015813828,0.0,0.04882343,0.64532125,1.0,0.73932254,0.6819211,0.5114942,0.50491804,0.4092374,1.0,0.21616058,0.46944556
0.356802,0.27423853,0.0,0.8053436,0.66119826,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.1991272,0.34712458,0.0,0.68686485,0.63526356,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.15223598,0.30944425,0.0,0.640358,0.5923439,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.14050722,0.2869104,0.0,0.58743095,0.4897052,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.18364143,0.5811553,0.0,0.6043377,0.43178308,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.18406582,0.6036022,0.0,0.55776215,0.29518914,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.06658745,0.5922477,0.0,0.5280895,0.2486912,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.0,0.47296774,0.0,0.45612144,0.377782,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.08771944,0.4534955,0.0,0.46660805,0.08906472,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.41582155,0.5818144,3.763509e-08,0.58501625,0.3022486,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.52967834,0.8382188,5.4044687e-08,0.61455154,0.41025913,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5701542,1.0,8.642394e-08,0.6271763,0.56702816,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.57602596,1.0,4.1486853e-08,0.5954342,0.6235119,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6027112,0.5209513,0.0,0.5742531,0.64897716,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.6082773,0.30544508,0.0,0.5657654,0.7008034,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6977434,0.38776398,0.0,0.54886055,0.622723,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7369094,0.27128005,0.0,0.5446491,0.5671164,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.740191,0.35998023,0.0,0.5446491,0.5744504,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.74055433,0.40335196,0.0,0.5171852,0.6372136,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.759357,0.48755157,0.0,0.5171852,0.67172277,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7743907,0.8572885,0.0,0.49607277,0.66438425,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.79371214,0.79713714,1.0562597e-08,0.44742393,0.6439985,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.86501884,0.7086737,1.7186604e-08,0.42838097,0.6173471,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.40766573,0.6839838,2.3329275e-08,0.11324501,0.13436949,0.46495527,0.43919793,0.5751115,0.6745213,1.0,0.697318,1.0,0.8066596,0.9234673,0.42957628,0.4775394
0.20078897,0.5016296,2.431732e-08,0.0,0.0,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.42323256,0.41091603,1.581319e-08,0.0,0.0,0.09487857,1.0,0.5765788,0.78645074,0.6120634,0.4137931,0.23606558,0.24812031,0.8625792,0.39869618,0.78510725
0.50026655,0.56183195,1.8621076e-08,0.0,0.0,0.3897068,0.46550235,0.7142123,0.6715759,1.0,0.7030651,1.0,0.6025779,1.0,0.31497687,0.57466614
0.8272457,0.84646666,9.733592e-09,0.06873703,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.2912407,0.6540648,6.9767916e-09,0.7651844,0.6538967,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.24405193,0.588933,0.0,0.7059097,0.57573664,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.26334143,0.5422802,0.0,0.7017021,0.5006238,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.23659945,0.37933862,5.950316e-09,0.64242935,0.45951498,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.29377556,0.5099133,0.0,0.6805153,0.34250927,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.23803473,0.4501536,0.0,0.5683861,0.2897793,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.121955395,0.4572662,0.0,0.5386467,0.39343846,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.62145925,0.0,0.50055885,0.49826038,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.23304415,0.6369351,4.1755124e-09,0.517395,0.06218064,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.3965745,0.3520097,2.7318443e-08,0.57859993,0.3688637,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5420723,0.27739358,3.5924163e-08,0.6208992,0.5638341,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5514574,0.23274434,4.660004e-08,0.61027145,0.67718065,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5465002,0.20240134,7.742458e-08,0.5679054,0.69477904,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5928626,0.36699468,8.607421e-08,0.56155586,0.70042217,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5826397,0.4998572,8.204863e-08,0.5383034,0.713622,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6791177,0.52564,8.4231644e-08,0.54458237,0.6662022,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.72989273,0.5182123,7.7692086e-08,0.5509987,0.5858718,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7251005,0.5031786,6.3243576e-08,0.5404415,0.6032289,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.73896503,0.46265578,4.7841546e-08,0.52139664,0.66743624,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.74890566,0.2694415,3.440512e-08,0.51291084,0.7024001,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.758615,0.4219932,2.4871634e-08,0.4812374,0.7059475,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7824631,0.49253142,1.9459803e-08,0.4452877,0.7067584,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4543352,0.46596158,1.3520322e-08,0.7842293,0.5132686,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.42273235,0.45249283,2.5834455e-08,0.769392,0.50557125,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.3638382,0.6979053,1.7068437e-08,0.72288513,0.44602716,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.32976818,0.60104597,1.4460956e-08,0.7080498,0.2893095,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.25783873,0.66213965,1.4812933e-08,0.5768738,0.28171313,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.04441881,0.23728961,1.7249485e-08,0.5280895,0.47008932,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.04685116,0.20803356,1.7069958e-08,0.5386486,0.5462519,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.31584692,0.54541063,1.6517177e-08,0.53009033,0.2634827,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.42396307,0.34433603,1.1736342e-08,0.58073807,0.37248814,0.39197177,0.53708494,0.6117942,0.65095735,0.6314683,0.82950187,0.72786885,0.763695,0.5660324,0.26934296,0.44516388
0.5506077,0.27053225,9.202408e-09,0.61455154,0.6415273,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5449805,0.39802456,1.4838874e-08,0.5954361,0.7117351,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.51752996,0.10473305,2.076409e-08,0.56155777,0.6964127,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5520506,0.04369521,3.1149543e-08,0.5255356,0.7563733,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.49796915,0.16453707,2.9232007e-08,0.5022831,0.78608024,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.57511806,0.3250454,3.0635317e-08,0.50442314,0.7562152,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6846576,0.2985927,4.2759375e-08,0.5276756,0.6306015,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.66756153,0.31272447,6.343268e-08,0.5319538,0.60113585,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.73155546,0.4818287,8.642394e-08,0.51290894,0.68512404,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.75704145,0.25220805,8.642394e-08,0.49393272,0.733858,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.4657755,0.1433506,8.642394e-08,0.7969265,0.54138005,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.41146564,0.23272967,8.642394e-08,0.78001976,0.5764781,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.3857417,0.30919844,8.642394e-08,0.7504158,0.51317465,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.3361702,0.16182572,8.642394e-08,0.6847954,0.40819323,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.09297037,0.070313394,8.642394e-08,0.53243446,0.3238777,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.0,0.065767586,8.642394e-08,0.5006256,0.317914,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.26026297,0.3022371,0.0,0.54499435,0.3794018,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5336962,0.43082446,0.0,0.608202,0.6878389,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5510111,0.42155653,0.0,0.58908653,0.7212976,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5289664,0.21950245,0.0,0.54885864,0.7343999,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5336485,0.2830674,0.0,0.5128403,0.7964102,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.46903944,0.41419214,0.0,0.47688866,0.80171335,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.54388666,0.751567,0.0,0.48958588,0.74970925,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.44043875,1.0,0.0,0.7566967,0.5645877,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.427032,0.7104292,0.0,0.7334423,0.665017,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.2728758,0.49489367,0.0,0.61496544,0.75058424,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.1395607,0.446824,0.0,0.57473373,0.43762028,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.3114481,0.36290973,0.0,0.6742382,0.8202969,0.53315717,0.28460544,0.6244131,0.62739325,1.0,0.545977,0.7868852,0.108485505,0.47921064,0.0024017845,0.6070417
0.22196913,0.6005614,0.0,0.56417847,0.6830708,0.3744809,0.47908577,0.7306462,0.77319586,0.2925291,0.29501915,0.4918033,0.50590765,0.51698375,0.514325,0.48563334
0.27314472,0.4411829,0.0,0.6171036,0.4595319,0.3744809,0.47908577,0.7306462,0.77319586,0.2925291,0.29501915,0.4918033,0.50590765,0.51698375,0.514325,0.48563334
0.25980234,0.57372963,0.0,0.6297989,0.61942637,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.315248,0.55243194,0.0,0.6488457,0.3070501,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.3828292,0.6788614,0.0,0.6551914,0.24708927,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.3115592,0.43629658,0.0,0.6636791,0.2595086,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
