PSurf_Summer,Rainf_Summer,Snowf_Summer,Tair_Summer,Wind_Summer,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.5377569,0.60281134,0.0,0.6493645,0.5296718,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.5088401,0.74671453,0.0,0.6277733,0.5811367,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.44496155,0.6732804,0.0,0.5907726,0.6428939,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.40171862,0.9206028,0.0,0.49153328,0.64231896,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.41654873,0.31833217,0.0,0.38904953,0.47665393,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.26956844,0.26326773,0.0,0.24277115,0.31074643,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.15280485,0.096952476,0.0,0.06851959,0.12928498,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.35251856,0.30280766,0.0,0.10916901,0.045264244,0.6938467,0.22229409,0.33241874,0.77908695,0.4814036,0.4137931,0.17049178,0.2373792,0.6111345,0.054554816,0.946985
0.36613607,0.38364863,0.0,0.028579712,0.022117794,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.40314817,0.36989707,0.0,0.0,0.0,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.8586569,0.69475174,0.0,0.0,0.026512384,0.15395744,0.716257,0.93196094,0.718704,0.90572447,0.4051724,0.7836066,0.42534915,1.0,0.34139648,0.53419673
0.6288748,0.8094102,0.0,0.6746063,0.39189243,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5744176,0.65723664,0.0,0.65605545,0.38958025,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.40858412,0.1615097,0.0,0.5847931,0.42528903,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.41819382,0.1333288,0.0,0.5848923,0.40271378,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.48872995,0.29058358,0.0,0.64409256,0.36920035,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.510797,0.70594096,0.0,0.70015144,0.3493719,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.52596855,0.6428843,0.0,0.73451424,0.33423042,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5287137,0.9332446,0.0,0.73765755,0.3362676,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49833918,0.91127044,0.0,0.68494606,0.3701998,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5002122,0.45399535,0.0,0.7036972,0.38231146,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.41887712,0.11898007,0.0,0.69143486,0.373078,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.40831137,0.14861822,0.0,0.70085716,0.40506518,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.45304918,0.038821943,0.0,0.738266,0.358634,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.48531103,0.2784895,0.0,0.7538738,0.2934065,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.56584835,0.5398478,0.0,0.8657856,0.52428305,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.621531,0.5684084,0.0,0.88454247,0.84810245,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.6417899,0.48371732,0.0,0.9001503,1.0,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5491996,0.13726932,0.0,0.83193016,0.96157694,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5268159,0.27099127,0.0,0.8039532,0.8726561,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.57643557,0.14202654,0.0,0.8070946,0.78561544,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6325617,0.30546898,0.0,0.8444996,0.66323113,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7170329,0.51250124,0.0,0.8227062,0.58856857,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7189512,0.40332964,0.0,0.7886448,0.54007757,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7246351,0.4604541,0.0,0.78256226,0.48680687,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.68904257,0.85808927,0.0,0.692646,0.47226858,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6484008,0.3470224,0.0,0.6897087,0.5019598,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.60530853,0.38491055,0.0,0.6930542,0.51953423,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.54606056,0.09876021,0.0,0.643486,0.57114744,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.46735287,0.24963334,0.0,0.53491783,0.6139015,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.45420456,0.45777482,0.0,0.45098495,0.5137434,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.33419847,0.56869715,0.0,0.3172779,0.30938482,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.15218306,0.48369873,0.0,0.10278511,0.17806816,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.333838,0.72443557,0.0,0.09984207,0.061933637,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.46937323,0.44108015,0.0,0.062641144,0.15900385,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.3974595,0.16341463,0.0,0.0,0.0,0.32402158,0.3393704,1.0,0.51251847,1.0,0.8103448,0.6295082,0.79591846,1.0,0.025733402,0.78510725
0.82414246,0.25022343,0.0,0.0,0.0,0.29633826,0.3668607,1.0,0.59646535,0.59718627,0.48275864,0.4557377,0.38775513,1.0,0.027963633,0.55847836
0.62057686,0.25065655,0.0,0.6746063,0.39176476,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.59150314,0.4402548,0.0,0.65605545,0.3767308,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.524148,0.28229195,0.0,0.6531143,0.36867404,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.49115992,0.465486,0.0,0.6190529,0.3720008,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4839158,0.58320457,0.0,0.61611557,0.38825345,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.49332142,0.3460764,0.0,0.6348686,0.3989792,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.48211765,0.3044946,0.0,0.64429474,0.40377867,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4269843,0.16483438,0.0,0.62260246,0.3913622,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.40725565,0.38652068,0.0,0.58540154,0.38751042,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.377141,0.38672805,0.0,0.59796906,0.41747844,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.36678553,0.4568575,0.0,0.60121346,0.42893195,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.32555532,0.36315855,0.0,0.6231098,0.49206376,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.21753502,0.42481092,0.0,0.61074257,0.43334258,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.36025572,0.54374754,0.0,0.6480465,0.33709025,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5646496,0.2172733,0.0,0.8283806,0.55740213,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.59732056,0.34039643,0.0,0.85027885,0.95837414,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.6280093,0.16162413,0.0,0.8658886,1.0,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.576591,0.14955702,0.0,0.84734154,0.90142787,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5589943,0.27903903,0.0,0.82868767,0.8376508,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.59942484,0.5955185,0.0,0.8194618,0.7732105,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.63416004,0.5087964,0.0,0.8629494,0.66353405,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7250352,0.2304213,0.0,0.8506813,0.5860002,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.74545145,0.12287862,0.0,0.8539257,0.51450074,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7561312,0.099108614,0.0,0.83851814,0.4869125,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.75637007,0.05335238,0.0,0.8076019,0.48190117,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7317276,0.23784494,0.0,0.7984791,0.49157035,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.710567,0.32272258,0.0,0.76441574,0.50342417,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.65419626,0.38556713,0.0,0.70866394,0.5217507,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.5676055,0.6172993,0.0,0.6093254,0.57261145,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.5295868,0.21284714,0.0,0.53167725,0.497504,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.54115963,0.3104786,0.0,0.44470215,0.31489968,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.30057955,0.15425768,0.0,0.2582817,0.20138383,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.47198772,0.2595873,0.0,0.20851135,0.16406,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.5240855,0.25951055,0.0,0.10308647,0.14940798,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.370399,0.52836365,0.0,0.0,0.0,0.49918205,0.3624407,0.59976226,0.69072175,1.0,0.68582374,1.0,1.0,0.9082452,0.47074974,0.50182104
0.6543708,0.7083758,0.0,0.0,0.0,0.49540704,0.37171194,0.5944799,0.60382915,0.6961514,0.36590034,0.8,0.4092374,0.5727978,0.068279296,0.5908539
0.60606956,0.51958823,0.0,0.6716652,0.37104142,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.58937836,0.5329646,0.0,0.65929985,0.35954165,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5398736,0.55772895,0.0,0.6563587,0.36507773,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4946499,0.21554166,0.0,0.6222973,0.38533664,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.43188047,0.4440341,0.0,0.6006088,0.4334929,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.3719802,0.68709886,0.0,0.5510349,0.48853242,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.27490044,0.8826057,0.0,0.52001953,0.48259115,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.28669405,0.8175745,0.0,0.5107918,0.41937208,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.26610756,0.7631172,0.0,0.5108948,0.4067135,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.23163128,0.5280786,0.0,0.50481224,0.39534295,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.26229668,0.25087464,0.0,0.63233376,0.3782649,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.28453207,0.22639495,0.0,0.60749817,0.3685845,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.13999367,0.106072776,0.0,0.6231098,0.2770201,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.3798232,0.30298004,0.0,0.7413082,0.39916027,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5143461,0.4832163,0.0,0.8005066,0.7899307,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5789218,0.24748886,0.0,0.8316269,0.9459177,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5703926,0.21124476,0.0,0.8347702,0.89620256,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.56871367,0.41764277,0.0,0.841053,0.8135482,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.60318565,0.29922214,0.0,0.85048294,0.6773572,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.70480347,0.2953351,0.0,0.88160133,0.61935997,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.73394823,0.35409227,0.0,0.88160133,0.6018342,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.7882147,0.34217036,0.0,0.88798904,0.5581615,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.80931616,0.38004348,0.0,0.86953735,0.52641714,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.80303764,0.782362,0.0,0.87267876,0.5018139,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7997408,0.33983707,0.0,0.8573723,0.5016843,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.76080847,0.44174284,0.0,0.8326416,0.51407254,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.73309755,0.18416291,0.0,0.776886,0.5089339,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6926384,0.33023748,0.0,0.6930542,0.53653634,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.68006086,0.64457303,0.0,0.64652634,0.4997239,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.69999075,0.7336718,0.0,0.5750599,0.36487162,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.549716,0.819573,0.0,0.43841362,0.2994516,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.6033468,0.8445723,0.0,0.35144234,0.36295497,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.42525387,0.48960304,0.0,0.15884209,0.09063625,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.3489113,0.3484467,0.0,0.0,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.66488075,0.12840757,0.0,0.0,0.0,0.49540704,0.37171194,0.5944799,0.60382915,0.6961514,0.36590034,0.8,0.4092374,0.5727978,0.068279296,0.5908539
0.6064558,0.10196101,0.0,0.7089691,0.37152243,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.580245,0.18158025,0.0,0.6810913,0.38885224,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5163784,0.3275775,0.0,0.650177,0.40297353,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.48483562,0.63688177,0.0,0.60982895,0.4062847,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.40103388,0.808637,0.0,0.5912781,0.45562637,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.26269436,0.50939155,0.0,0.46396065,0.53370905,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.05931759,0.05489804,0.0,0.40810776,0.47526538,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.0,0.06545348,0.0,0.28392792,0.39143288,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.13563871,0.14184883,0.0,0.38347435,0.38494194,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.09250641,0.50321245,0.0,0.4022274,0.21776426,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.14602375,0.7254892,0.0,0.4613247,0.063899755,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.31329298,0.66089165,0.0,0.6230087,0.16248727,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.41100264,0.84740996,0.0,0.66030884,0.19895113,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.42004108,0.7141178,0.0,0.6852474,0.21508431,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.46573353,0.18910062,0.0,0.73197937,0.5256909,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5694499,0.13114673,0.0,0.8004036,0.810467,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5831313,0.1996631,0.0,0.81287193,0.83262515,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.60960007,0.32771444,0.0,0.8533211,0.7839693,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.57734776,0.4893841,0.0,0.8689289,0.6803148,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7140603,0.5402493,0.0,0.9000492,0.6393297,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7330861,0.46088523,0.0,0.8939686,0.62472737,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.7416153,0.28906184,0.0,0.9033947,0.6060504,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.81146526,0.18333995,0.0,0.89416885,0.5781518,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8214464,0.22780001,0.0,0.89741135,0.5403067,0.2389581,0.8012074,0.60973996,0.7452136,0.59653944,0.32950193,0.41311473,0.2910849,0.8332628,0.48035684,0.5503845
0.83225536,0.27079323,0.0,0.87906647,0.49526906,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.80496836,0.42785114,0.0,0.8388233,0.48165488,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7921777,0.46309853,0.0,0.8140869,0.47403908,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.77243996,0.5291598,0.0,0.76137924,0.48208797,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7839289,0.68901086,0.0,0.7303562,0.48609602,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8179178,0.53810954,0.0,0.6962986,0.41862762,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.77330446,0.25753817,0.0,0.59695625,0.2956599,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
