lon,lat,PSurf_Autumn,PSurf_Spring,PSurf_Summer,PSurf_Winter,Qair_Autumn,Qair_Spring,Qair_Summer,Qair_Winter,Rainf_Autumn,Rainf_Spring,Rainf_Summer,Rainf_Winter,Snowf_Autumn,Snowf_Spring,Snowf_Summer,Snowf_Winter,Tair_Autumn,Tair_Spring,Tair_Summer,Tair_Winter,Wind_Autumn,Wind_Spring,Wind_Summer,Wind_Winter,spatial_ref_Autumn,spatial_ref_Spring,spatial_ref_Summer,spatial_ref_Winter,sand % topsoil,sand % subsoil,silt % topsoil,silt% subsoil,clay % topsoil,clay % subsoil,pH water topsoil,pH water subsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,BS % topsoil,BS % subsoil,CEC topsoil,CEC subsoil,CEC clay topsoil,CEC Clay subsoil,CaCO3 % topsoil,CaCO3 % subsoil,BD topsoil,BD subsoil,C/N topsoil,C/N subsoil
2.25,33.75,89560.890625,89420.5234375,89515.8671875,89758.8046875,0.006341727450489998,0.0049932850524783134,0.006002938840538263,0.0038134849164634943,3.099303739872994e-06,2.836923613358522e-06,8.994492759484274e-07,1.6975916423689341e-06,2.7886681852606898e-08,0.0,0.0,2.963146812362538e-07,290.21923828125,288.4565,301.7434997558594,280.3711242675781,3.6981797218322754,3.9674551486968994,3.719874620437622,4.442177772521973,0.0,0.0,0.0,0.0,61.55,55.81999969482422,21.170000076293945,23.75,17.4,20.25,7.69,7.79,0.4359999895095825,0.29499998688697815,0.048,0.025,91.8,95.1,9.75,9.800000190734863,66.2,49.8,9.199999809265137,19.6299991607666,1.47,1.44,11.600000381469727,12.1
2.25,34.25,87958.203125,87828.09375,87955.4140625,88115.6328125,0.006605774629861116,0.0051446231082081795,0.006136790849268436,0.004115107469260693,2.942981836895342e-06,2.13302837437368e-06,5.479428182297852e-07,1.6363193253710051e-06,2.7886681852606898e-08,0.0,0.0,3.3099974006134403e-07,289.5342254638672,287.46503,300.0782775878906,279.1744384765625,3.5684847831726074,3.483626127243042,3.2133967876434326,3.9918458461761475,0.0,0.0,0.0,0.0,61.55,55.81999969482422,21.170000076293945,23.75,17.4,20.25,7.69,7.79,0.4359999895095825,0.29499998688697815,0.048,0.025,91.8,95.1,9.75,9.800000190734863,66.2,49.8,9.199999809265137,19.6299991607666,1.47,1.44,11.600000381469727,12.1
2.25,34.75,90879.5859375,90788.84375,90771.09375,91168.828125,0.006797183770686388,0.005231648683547974,0.006398723926395178,0.004531501326709986,3.5008142731385306e-06,2.8224612833582796e-06,9.98673044705356e-07,1.6827491435833508e-06,0.0,0.0,0.0,3.3099974006134403e-07,289.9181213378906,287.52283,300.478271484375,280.477783203125,3.6689364910125732,3.4991366863250732,3.3077797889709473,3.844658851623535,0.0,0.0,0.0,0.0,50.56,48.22999954223633,29.280000686645508,28.83,20.17,22.89,7.94,7.9,0.367000013589859,0.3240000009536743,0.034,0.032,93.4,93.7,8.880000114440918,9.069999694824219,54.5,49.9,7.449999809265137,6.059999942779541,1.53,1.47,10.800000190734863,10.9
2.25,35.25,92353.59375,92282.4609375,92216.625,92682.078125,0.007555576041340828,0.005425990559160709,0.007157381158322096,0.004870343953371048,4.132203685003333e-06,2.6549082576821093e-06,1.4422938647840056e-06,2.3368729671346955e-06,0.0,0.0,0.0,3.2270492056341027e-07,290.2862548828125,287.59024,300.3130187988281,281.0155334472656,3.138794422149658,3.483626127243042,2.699160099029541,3.2774970531463623,0.0,0.0,0.0,0.0,50.89,42.11000061035156,29.989999771118164,33.21,19.12,24.33,8.23,8.14,0.2549999952316284,0.21299999952316284,0.027,0.017,100.0,100.0,8.359999656677246,8.8100004196167,59.3,51.4,24.200000762939453,30.889999389648438,1.57,1.4,10.0,12.9
2.25,35.75,91045.9296875,90986.359375,91001.453125,91317.46875,0.00831612292677164,0.006159231532365084,0.008713802322745323,0.005193550139665604,3.7911020172032295e-06,2.643248308231705e-06,1.1555301853150013e-06,2.112887386829243e-06,0.0,0.0,0.0,1.9340090773312113e-07,289.8522033691406,287.46503,299.6815185546875,280.7566833496094,2.797879546880722,3.483626127243042,2.6736076176166534,2.793933153152466,0.0,0.0,0.0,0.0,59.0,61.060001373291016,15.579999923706055,14.74,25.5,24.2,7.16,7.62,0.7839999794960022,0.335999995470047,0.16250001,0.074,85.2,93.6,14.399999618530273,12.239999771118164,47.8,41.8,5.880000114440918,14.600000381469727,1.36,1.52,10.0,5.6
2.25,36.25,95479.7734375,95514.8046875,95379.7578125,95887.046875,0.00844794005388394,0.006521112605696544,0.009192006837110966,0.005473366443766281,2.22975518227031e-06,2.423505975457374e-06,5.141555448062718e-07,2.4110784124786733e-06,0.0,0.0,0.0,7.180863548228444e-08,292.3203430175781,288.9576,301.0489196777344,283.52557373046875,2.797879546880722,3.483626127243042,2.6736076176166534,2.6346335411071777,0.0,0.0,0.0,0.0,59.0,61.060001373291016,15.579999923706055,14.74,25.5,24.2,7.16,7.62,0.7839999794960022,0.335999995470047,0.16250001,0.074,85.2,93.6,14.399999618530273,12.239999771118164,47.8,41.8,5.880000114440918,14.600000381469727,1.36,1.52,10.0,5.6
2.75,20.25,93022.65625,92929.78125,92864.765625,93384.84375,0.0044352649711072445,0.003264592494815588,0.007584694307297468,0.002211508573964238,3.1202787340589566e-06,2.783544914564118e-06,2.846348081675387e-07,2.319456598343095e-06,0.0,2.0805121181410868e-08,0.0,1.2452217390546139e-07,300.98626708984375,300.65216,305.5749816894531,291.80999755859375,3.7622594833374023,4.754232406616211,4.073047161102295,4.360018253326416,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.75,20.75,94181.046875,94087.140625,93978.2890625,94590.5390625,0.0043440270237624645,0.00325226248241961,0.007054871879518032,0.002295012818649411,3.187514039382222e-06,3.0085566322668456e-06,7.55529697471502e-07,2.2840497422293993e-06,0.0,2.3533949899956497e-08,0.0,1.055367420121911e-07,301.186279296875,300.71848,306.0760803222656,291.9100036621094,3.491115093231201,4.445237636566162,3.9668893814086914,4.139769077301025,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.75,21.25,94453.640625,94354.625,94223.2890625,94873.8984375,0.004372632130980492,0.003280626842752099,0.006674919277429581,0.0023746078368276358,3.920340986951487e-06,3.0821486234344775e-06,1.3599844805867178e-06,2.08417623071e-06,0.0,3.295143358172936e-08,0.0,9.878849738242934e-08,301.6522216796875,301.08478,306.67718505859375,292.1722106933594,3.3927788734436035,4.2758893966674805,3.768801689147949,3.9213569164276123,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.75,21.75,94958.2890625,94854.0234375,94704.3515625,95397.5,0.0042315260507166386,0.003198096062988043,0.006224905140697956,0.0023243161849677563,4.821118636755273e-06,3.642718411356327e-06,1.4738058098373585e-06,2.11617930290231e-06,0.0,3.838209394757541e-08,0.0,1.8608227492222795e-07,301.48626708984375,300.7848,306.8782653808594,291.93780517578125,3.490147113800049,4.274439334869385,3.714725971221924,3.9176442623138428,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.75,22.25,95780.9140625,95666.3515625,95490.4765625,96251.3046875,0.004251653328537941,0.0031749096233397722,0.005832342896610498,0.0023491601459681988,4.466081009013578e-06,3.052222609767341e-06,8.892221785572474e-07,1.9078706827713177e-06,0.0,4.6245688167800836e-08,0.0,2.399894185600715e-07,301.5862731933594,300.6174,307.113037109375,291.66888427734375,3.5349676609039307,4.322035312652588,3.6608707904815674,3.9261128902435303,0.0,0.0,0.0,0.0,41.81,35.189998626708984,35.709999084472656,37.09,22.48,27.57,8.27,8.06,0.19499999284744263,0.1770000010728836,0.023,0.013,100.0,100.0,6.440000057220459,5.489999771118164,59.7,50.6,21.799999237060547,21.809999465942383,1.53,1.4,10.0,14.1
2.75,22.75,95745.7734375,95623.3671875,95440.609375,96217.3203125,0.004188613500446081,0.003112696809694171,0.0054448917508125305,0.0023456087801605463,3.4826871342374943e-06,3.0626472380390624e-06,1.2276041161385365e-06,1.8740714722298435e-06,7.650605482467654e-09,4.539359110822261e-08,0.0,2.902010862726456e-07,301.3862609863281,300.31848,307.2141418457031,291.2688903808594,3.4755094051361084,4.273299217224121,3.605375289916992,3.7632126808166504,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.75,23.25,94663.8125,94530.1328125,94370.3125,95091.3984375,0.003991178702563047,0.002939567668363452,0.004930976312607527,0.0022310141939669847,2.87706416202127e-06,3.2697516871849075e-06,9.146394859271822e-07,2.4118044166243635e-06,1.7160475707100886e-08,3.6806159897651014e-08,0.0,1.5817477105883881e-07,300.6203308105469,299.35217,306.8500061035156,290.2688903808594,3.1933751106262207,3.9151041507720947,3.3558225631713867,3.2925405502319336,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.75,23.75,95181.7265625,95042.515625,94862.71875,95629.5703125,0.004007293377071619,0.0029230222571641207,0.00462778564542532,0.002246610354632139,3.976786047132919e-06,3.1930826480675023e-06,3.7956391452098615e-07,2.5877252483041957e-06,0.0,2.1699994690038693e-08,0.0,2.0149488477727573e-07,300.5873718261719,299.25217,307.11737060546875,290.0344543457031,3.396806478500366,4.105104923248291,3.5240530967712402,3.4634220600128174,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.75,24.25,95440.53125,95294.9140625,95105.28125,95893.6015625,0.004007528070360422,0.0028853798285126686,0.00441419193521142,0.002203434007242322,3.608211500250036e-06,3.0426688226725673e-06,4.4130445076007163e-07,2.4767095965216868e-06,0.0,1.5451140811251207e-08,0.0,1.8378406707597605e-07,300.62139892578125,299.08585,307.4521789550781,289.79998779296875,3.2385926246643066,3.8317489624023438,3.324965238571167,3.2709920406341553,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.75,24.75,95372.71875,95216.953125,95020.8515625,95820.34375,0.0039465464651584625,0.0027943216264247894,0.003978134132921696,0.002176958369091153,2.771611889329506e-06,2.985789251397364e-06,3.5534844755602535e-07,2.063538204311044e-06,1.598375476419278e-08,8.426016329110553e-09,0.0,1.8104547905295476e-07,300.3884582519531,298.72067,307.5206604003906,289.3344421386719,3.1089422702789307,3.6599812507629395,3.2754786014556885,3.094743251800537,0.0,0.0,0.0,0.0,24.4,24.950000762939453,13.274999618530273,13.8,12.375,11.225,3.5,3.575,0.44749999046325684,0.36000001430511475,0.065,0.0375,39.25,44.75,6.824999809265137,4.900000095367432,26.5,17.5,1.0,0.5249999761581421,0.55,0.6,5.0,3.75
2.75,25.25,96804.3359375,96648.6875,96398.09375,97319.7265625,0.004141840152442455,0.002933013252913952,0.003733173944056034,0.002449221443384886,2.7173366561328294e-06,2.70464056484343e-06,4.050415896017512e-07,2.0593565750459675e-06,0.0,0.0,0.0,1.4116018576260103e-07,301.0214538574219,299.35434,308.3880615234375,289.8689270019531,3.843075752258301,4.35768985748291,3.9588019847869873,3.8171918392181396,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.75,25.75,97568.5078125,97412.0625,97133.7578125,98118.4296875,0.004301874432712793,0.003070083213970065,0.0035658006090670824,0.0026755258440971375,3.698190084833186e-06,3.46879573953629e-06,7.518009965679084e-07,1.6786834748927504e-06,0.0,0.0,0.0,7.892084852301195e-08,301.2884521484375,299.48807,308.9891357421875,289.9033508300781,4.502633094787598,4.9785237312316895,4.6336894035339355,4.417291641235352,0.0,0.0,0.0,0.0,29.45,28.0,8.100000381469727,8.5,12.45,13.5,3.55,3.6,0.48500001430511475,0.20000000298023224,0.065,0.01,34.5,45.0,5.199999809265137,4.0,27.5,14.0,0.05000000074505806,0.25,0.6,0.75,5.5,4.0
2.75,26.25,98007.3671875,97849.6484375,97558.0078125,98575.1640625,0.004427207168191671,0.003227382432669401,0.0034945469815284014,0.002833921927958727,3.21653533319477e-06,3.645494189186138e-06,7.1304413040707e-07,1.9184587927156826e-06,0.0,0.0,0.0,4.864946134830461e-08,301.2884521484375,299.42175,309.3565368652344,289.76885986328125,4.765293687582016,5.363658905029297,5.112264156341553,4.779967784881592,0.0,0.0,0.0,0.0,29.45,28.0,8.100000381469727,8.5,12.45,13.5,3.55,3.6,0.48500001430511475,0.20000000298023224,0.065,0.01,34.5,45.0,5.199999809265137,4.0,27.5,14.0,0.05000000074505806,0.25,0.6,0.75,5.5,4.0
2.75,26.75,97946.1796875,97785.40625,97502.59375,98507.3671875,0.004643265623599291,0.0034969302359968424,0.0036241943016648293,0.0029991576448082924,2.65199219029455e-06,3.940808710467536e-06,9.403432272847567e-07,1.8982303799930378e-06,0.0,0.0,0.0,3.919112501193922e-08,300.98846435546875,299.2217,309.6239013671875,289.368896484375,4.765293687582016,5.574410438537598,5.452688694000244,5.036165237426758,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.75,27.25,97612.7421875,97445.171875,97186.1171875,98152.1171875,0.004903810098767281,0.003749080467969179,0.003839093027636409,0.003122595138847828,2.5753820409590844e-06,3.2625446237943834e-06,1.0357563269280945e-06,1.5890485656200326e-06,0.0,0.0,0.0,6.114978390314718e-08,300.3884582519531,298.62173,309.49127197265625,288.63775634765625,4.765293687582016,5.4274492263793945,5.426985263824463,4.890205383300781,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.75,27.75,95894.734375,95716.2734375,95536.203125,96350.703125,0.0047966656275093555,0.0037507808301597834,0.003873944515362382,0.003018036251887679,2.2465035272034584e-06,2.5642646050982876e-06,5.370424105421989e-07,1.407279455634125e-06,0.0,0.0,0.0,1.0090136015605822e-07,298.8884582519531,297.22174,308.4924011230469,287.1722106933594,4.6468892097473145,5.190081596374512,5.245288848876953,4.710031986236572,0.0,0.0,0.0,0.0,45.08,42.25,29.010000228881836,30.68,25.98,26.81,7.59,7.73,0.49300000071525574,0.4860000014305115,0.104,0.08,94.0,94.3,11.949999809265137,10.119999885559082,59.4,47.0,10.979999542236328,16.0,1.38,1.26,8.800000190734863,9.6
2.75,28.25,93980.7578125,93783.3828125,93691.25,94346.5078125,0.004866512957960367,0.0037423272151499987,0.0040124584920704365,0.0030556470155715942,2.56330145020911e-06,2.694424892979441e-06,5.291624916026194e-07,1.3120575204084162e-06,0.0,0.0,0.0,6.166173704968969e-08,297.353271484375,295.62064,307.42608642578125,285.5411071777344,4.765293687582016,5.405725002288818,5.326015949249268,4.944844722747803,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.75,28.75,94790.125,94594.8515625,94478.3046875,95194.7890625,0.004953182302415371,0.003783763851970434,0.0041412548162043095,0.0032008520793169737,2.243981043648091e-06,2.8875165298813954e-06,4.134850257742073e-07,1.4264967376220739e-06,0.0,0.0,0.0,4.773008654979094e-08,296.8214111328125,295.18695,307.1934814453125,285.0755615234375,4.513280391693115,5.283216953277588,5.167736530303955,4.6717729568481445,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.75,29.25,95368.7734375,95179.0390625,95041.1484375,95799.59375,0.005047301761806011,0.003849300555884838,0.004242441151291132,0.0033278109040111303,2.2258348053583177e-06,3.3723251817718847e-06,6.632486133639759e-07,1.9754872937483015e-06,0.0,0.0,0.0,3.955040384084896e-08,296.6543884277344,295.08588,307.0945739746094,284.8722229003906,4.310335636138916,5.167297840118408,5.015053749084473,4.488711833953857,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.75,29.75,96337.75,96159.2578125,95981.0078125,96814.3359375,0.005185938905924559,0.003974193707108498,0.004396502394229174,0.003522296901792288,2.515554342608084e-06,3.400767582206754e-06,5.457062570712878e-07,2.662886572579737e-06,0.0,0.0,0.0,3.991061348074254e-08,296.4214172363281,295.0196,306.96087646484375,284.77557373046875,4.070786476135254,4.960939884185791,4.718648910522461,4.246083736419678,0.0,0.0,0.0,0.0,40.71,40.599998474121094,34.400001525878906,32.97,24.92,26.18,7.79,7.89,0.4830000102519989,0.24199999868869781,0.094,0.048,97.2,97.2,13.229999542236328,11.170000076293945,63.0,50.0,13.609999656677246,19.579999923706055,1.47,1.37,8.600000381469727,11.0
2.75,30.25,96603.3203125,96434.109375,96246.7890625,97087.7265625,0.005360078066587448,0.0041496227495372295,0.0046410709619522095,0.003666684729978442,3.189695235050749e-06,2.90998536911502e-06,1.4114619943939033e-06,2.3686161512159742e-06,0.0,0.0,0.0,4.252941110394204e-08,295.787353515625,294.38586,306.52825927734375,284.2411193847656,3.8323936462402344,4.658118724822998,4.333556652069092,4.1353559494018555,0.0,0.0,0.0,0.0,20.355,20.299999237060547,17.200000762939453,16.485,12.46,13.09,3.895,3.945,0.24150000512599945,0.12099999934434891,0.047,0.024,48.6,48.6,6.614999771118164,5.585000038146973,31.5,25.0,6.804999828338623,9.789999961853027,0.735,0.685,4.300000190734863,5.5
2.75,30.75,96168.9609375,96010.640625,95839.5234375,96626.8203125,0.0055453479290008545,0.004422779660671949,0.004906351678073406,0.003725486109033227,3.0175497158779763e-06,2.8924857815582072e-06,2.144846121154842e-06,2.013693119806703e-06,0.0,0.0,0.0,3.791578606637813e-08,295.1862487792969,293.75217,306.09564208984375,283.80999755859375,3.8004114627838135,4.6312785148620605,4.184201717376709,4.343842029571533,0.0,0.0,0.0,0.0,20.355,20.299999237060547,17.200000762939453,16.485,12.46,13.09,3.895,3.945,0.24150000512599945,0.12099999934434891,0.047,0.024,48.6,48.6,6.614999771118164,5.585000038146973,31.5,25.0,6.804999828338623,9.789999961853027,0.735,0.685,4.300000190734863,5.5
2.75,31.25,95672.6171875,95525.34375,95374.9140625,96111.96875,0.005634427070617676,0.004524621646851301,0.0051269070245325565,0.003757794853299856,3.2444961561850505e-06,2.8779220428987173e-06,8.269183240372513e-07,1.9004911564479698e-06,0.0,4.724964863811465e-09,0.0,3.363596690064696e-08,294.45440673828125,293.08588,305.76519775390625,283.4166564941406,3.79124116897583,4.624513626098633,4.1921067237854,4.398471832275391,0.0,0.0,0.0,0.0,20.355,20.299999237060547,17.200000762939453,16.485,12.46,13.09,3.895,3.945,0.24150000512599945,0.12099999934434891,0.047,0.024,48.6,48.6,6.614999771118164,5.585000038146973,31.5,25.0,6.804999828338623,9.789999961853027,0.735,0.685,4.300000190734863,5.5
