PSurf_Winter,Rainf_Winter,Snowf_Winter,Tair_Winter,Wind_Winter,sand % topsoil,silt % topsoil,clay % topsoil,pH water topsoil,OC % topsoil,OC % subsoil,N % topsoil,N % subsoil,CEC topsoil,CaCO3 % topsoil,C/N topsoil
0.45735312,0.26212266,9.402671e-08,0.29652786,0.91069525,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.41239452,0.19211808,6.287223e-08,0.22431564,0.93781406,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.42661142,0.27370194,6.882507e-08,0.17617226,0.7947981,0.27469486,0.7408366,0.60856616,0.7275405,0.6431112,0.36015326,0.5180328,0.39849624,0.87498236,0.4330074,0.5180088
0.27770758,0.42073587,1.1771402e-07,0.10805893,0.75391585,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.16430569,0.6381768,1.10852746e-07,0.035844803,0.4250185,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.36685228,0.65915835,7.219522e-08,0.13505363,0.29295605,0.6938467,0.22229409,0.33241874,0.77908695,0.4814036,0.4137931,0.17049178,0.2373792,0.6111345,0.054554816,0.946985
0.3785963,0.67604613,8.778211e-08,0.1441288,0.2749433,0.19239964,0.9072876,0.5751115,0.7452136,0.72461194,0.5229885,0.32786882,0.25886148,0.72501755,0.07788643,0.80129504
0.40976954,0.43089184,4.991962e-08,0.17997742,0.061350882,0.53844213,0.26800346,0.6367384,0.66863036,0.87726384,0.39846742,1.0,0.7099893,0.7002114,0.23297308,0.5503845
0.85626554,0.38895914,4.930916e-08,0.40612793,0.26769525,0.15395744,0.716257,0.93196094,0.718704,0.90572447,0.4051724,0.7836066,0.42534915,1.0,0.34139648,0.53419673
0.6391201,0.42301276,4.6003574e-08,0.9954643,0.69743854,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.58729744,0.7203829,6.6286056e-08,0.9471035,0.7269197,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.4255352,0.78978515,9.176399e-08,0.85718536,0.7253501,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.43639708,0.98744,6.558077e-08,0.82857704,0.68735856,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5074067,0.89131975,8.447666e-08,0.8526478,0.64179343,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.52990675,0.6674186,1.0866196e-07,0.8655968,0.5821292,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.54517317,0.56211877,8.885162e-08,0.861063,0.5552198,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.54856396,0.44798157,1.099005e-07,0.8324547,0.5184968,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.519361,0.39184257,7.943383e-08,0.7557049,0.51029485,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.52220106,0.58412206,5.2601138e-08,0.7314167,0.52325135,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.44130754,0.496084,5.1090943e-08,0.6744213,0.5185426,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.43065262,0.4028683,6.258752e-08,0.6392288,0.48230988,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.47571516,0.51939976,3.130034e-08,0.6260586,0.38389474,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5089264,0.7904078,1.3277931e-08,0.59972,0.2530517,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.59023,0.7727833,6.3170607e-09,0.6526184,0.405901,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6457329,0.88896334,5.1424347e-08,0.6283264,0.7784936,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.6653037,0.7959446,1.3404076e-07,0.59993744,0.9618884,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5699458,0.55966115,1.8752355e-07,0.50980186,0.9245432,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.54645634,0.46914193,1.2120708e-07,0.45961,0.7955007,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5962081,0.43815258,1.6165866e-07,0.44849205,0.6684435,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6523957,0.43288955,9.8592444e-08,0.47483063,0.5641511,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.73701906,0.4518859,1.6012945e-07,0.45075798,0.5691121,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.73767376,0.55130994,2.2523149e-07,0.4223709,0.62416965,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.74201775,0.3828279,2.2708582e-07,0.4160061,0.68809,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.704288,0.4314265,8.493445e-08,0.3440132,0.7356587,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.661778,0.4167988,7.11081e-08,0.3444519,0.7869894,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.61721563,0.45197847,2.972065e-08,0.364645,0.85321707,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.55633163,0.59564257,1.2327687e-08,0.3274021,0.9544427,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.47577477,0.73524404,0.0,0.25292206,1.0,0.04813136,0.30616647,0.2593468,0.15537554,0.1159444,0.011494249,0.24262293,0.15145007,0.26582098,0.2324584,0.06475112
0.46245813,0.59334135,0.0,0.22453499,0.85463387,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.3403263,0.39806965,3.056723e-08,0.1679802,0.72920567,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.1595006,0.39107093,6.6212934e-08,0.047185898,0.6282719,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.34558296,0.44956866,7.934961e-08,0.12437439,0.42135447,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.4810648,0.40411463,7.4678546e-08,0.19044113,0.4829455,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.40430164,0.4999241,8.998127e-08,0.15795708,0.058454335,0.32402158,0.3393704,1.0,0.51251847,1.0,0.8103448,0.6295082,0.79591846,1.0,0.025733402,0.78510725
0.82264996,0.6014273,1.4076822e-07,0.35140228,0.20444518,0.29633826,0.3668607,1.0,0.59646535,0.59718627,0.48275864,0.4557377,0.38775513,1.0,0.027963633,0.55847836
0.6310477,0.55465233,2.3192719e-07,1.0,0.7194,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.60461426,0.6506429,3.2199407e-07,0.95822334,0.728059,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.5405936,0.4550117,3.3099974e-07,0.9253025,0.64473265,0.41109854,0.4959034,0.62147844,0.71575844,0.23043339,0.22030652,0.59016395,0.5381311,0.38336852,0.44844747,0.364225
0.50950813,0.5280876,3.3099974e-07,0.8703537,0.6157426,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.50290585,0.48095348,3.3099974e-07,0.83947945,0.6668944,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5122409,0.3391851,2.0969016e-07,0.8283596,0.6875642,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.50076437,0.5735147,9.3079656e-08,0.80633545,0.6381069,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4464178,0.6788546,4.725388e-08,0.7645588,0.540634,0.31810743,0.7052609,0.55339533,0.7997055,0.055789128,0.11877394,0.08524591,0.03329754,0.2559549,0.7469549,0.5261028
0.4279313,0.7629925,3.5197065e-08,0.70097923,0.51449865,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.3986702,0.55164254,4.510677e-08,0.6635189,0.54087275,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.38922358,0.633394,1.09320034e-07,0.6240101,0.58160144,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.34781837,0.4608896,1.5273521e-07,0.59108543,0.65771383,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.23876858,0.44968626,1.2148695e-07,0.5384083,0.44690853,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.38201332,0.62485445,1.7974796e-07,0.5188751,0.27154654,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5884342,0.49411944,3.0418784e-07,0.63059616,0.44582003,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.6209898,0.36410698,2.4742087e-07,0.60198784,0.89197356,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.651464,0.29713354,2.0074506e-07,0.5779171,0.9542479,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5978427,0.546281,1.1752729e-07,0.52523804,0.82186633,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.57852983,0.39768192,1.7048063e-07,0.4814148,0.7645368,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.618433,0.37266484,1.08324826e-07,0.45053864,0.64695245,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6526785,0.2447702,8.7189306e-08,0.47482872,0.54555875,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.74392605,0.21392402,5.75668e-08,0.46619606,0.5247802,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7631173,0.3184338,6.5298806e-08,0.46188164,0.55342597,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7725816,0.3492746,6.715829e-08,0.45778084,0.61711127,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7713413,0.23348734,6.468242e-08,0.42734528,0.6792638,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.74494934,0.38425812,7.472287e-08,0.4300518,0.73277885,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.72212887,0.89360964,1.012601e-07,0.41051865,0.7907503,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.66354036,0.6139122,1.6139529e-07,0.37576485,0.87347394,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.5744338,0.4417524,7.6068055e-08,0.30560112,0.98444694,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.53530884,0.35519138,6.430879e-08,0.27062798,0.8877261,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.5457802,0.37751547,1.1181789e-07,0.25109482,0.67301995,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.3041277,0.2802771,2.5147241e-07,0.15480995,0.66577667,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.48087597,0.22911981,3.0268808e-07,0.18363571,0.55462366,0.7836919,0.21021992,0.14137521,0.73784983,0.14634539,0.29310346,0.07868852,0.16219121,0.22832978,0.040144112,0.7203561
0.5339346,0.31276193,3.0639168e-07,0.21246338,0.32090157,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.37718725,0.4366704,3.3099974e-07,0.14273834,0.0,0.49918205,0.3624407,0.59976226,0.69072175,1.0,0.68582374,1.0,1.0,0.9082452,0.47074974,0.50182104
0.65387726,0.21251443,3.3099974e-07,0.26601982,0.11630291,0.49540704,0.37171194,0.5944799,0.60382915,0.6961514,0.36590034,0.8,0.4092374,0.5727978,0.068279296,0.5908539
0.61885977,0.37923673,1.7816083e-07,0.9736614,0.78249925,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.6045995,0.4664444,9.0876334e-08,0.9362011,0.756828,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5574522,0.43155167,2.9711355e-08,0.9030571,0.7144328,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5137062,0.39840564,1.70111e-08,0.8549175,0.71106726,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.45153904,0.33322254,5.3223292e-08,0.8174553,0.7644926,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.39091396,0.62253666,5.7894493e-08,0.75819397,0.75371295,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.2941842,0.7217146,8.418678e-08,0.7032471,0.6261607,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.30691433,0.6847302,8.285061e-08,0.6571541,0.51824015,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.28742886,0.6544534,7.220944e-08,0.613327,0.5400261,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.25377655,0.55365956,5.7888943e-08,0.56269836,0.5097156,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.28527546,0.5639812,3.8424457e-08,0.6174278,0.562195,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.30632973,0.27058104,2.7490552e-08,0.5427284,0.4466141,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.16061354,0.34524742,2.5169173e-08,0.51228905,0.16130322,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.40162563,0.25033024,2.8913204e-08,0.5581627,0.23129922,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5369077,0.23648408,3.6837065e-08,0.5627003,0.67129105,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.60143757,0.4455451,9.235854e-08,0.54953,0.83435255,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.5915241,0.46776494,1.4567668e-07,0.5166054,0.76692075,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.58813906,0.26249096,9.823695e-08,0.48799896,0.68187505,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.6214118,0.373668,6.556859e-08,0.4705124,0.5386614,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.72352266,0.5412477,4.9399112e-08,0.48595047,0.49201864,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.75170517,0.62771237,5.768722e-08,0.47300148,0.4975732,0.35925508,0.5608021,0.6561069,0.69955826,0.44130015,0.71072793,0.61639345,0.7529539,0.56659615,0.3757077,0.42897615
0.80534744,0.56588197,4.384472e-08,0.47300148,0.50522715,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8251791,0.25755486,2.8962022e-08,0.45778275,0.54540604,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8172054,0.11331585,8.1109e-08,0.4559536,0.61315817,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.81234694,0.1202704,4.361445e-08,0.44732094,0.68481547,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.7711854,0.0,2.908538e-08,0.43437004,0.74322146,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.74126863,0.07420722,1.6759644e-08,0.40847015,0.8069064,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.69842625,0.15961197,1.8470967e-08,0.34942436,0.92512816,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.6847882,0.15477255,3.914112e-08,0.33852386,0.88033825,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.70367813,0.13071838,4.9441265e-08,0.31694221,0.6658818,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.55136585,0.22026071,1.9635067e-08,0.26470184,0.6947716,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.609705,0.25760308,7.893347e-09,0.2846756,0.6843092,0.56650305,0.3917637,0.40431687,0.71428573,0.36756146,0.34482753,0.24918033,0.16219121,0.44256517,0.31463373,0.6556051
0.4318118,0.73774505,5.4686357e-08,0.22563362,0.15559107,0.4323644,0.5819318,0.4547923,0.7938144,0.1334088,0.18773946,0.11147541,0.0762621,0.3642001,0.8293019,0.5261028
0.35177946,0.68589425,9.320863e-08,0.107543945,0.0,0.42393357,0.28352737,0.88324624,0.58615613,1.0,0.6475096,1.0,0.8174007,0.7351656,0.16709557,0.53419673
0.6615138,0.7969358,2.4733933e-07,0.31233215,0.12085885,0.49540704,0.37171194,0.5944799,0.60382915,0.6961514,0.36590034,0.8,0.4092374,0.5727978,0.068279296,0.5908539
0.6188855,0.63270605,1.7426828e-07,0.9931965,0.8413457,0.16257708,0.1099612,0.25905335,0.10456556,0.43095088,0.16283524,0.36065573,0.001074113,0.18604648,0.0006862242,0.16187778
0.5955086,0.4323754,1.0048732e-07,0.949152,0.8389588,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5344348,0.3724241,3.981417e-08,0.903059,0.78292185,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.5042443,0.42874637,8.5032056e-08,0.85037994,0.7508188,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.4214244,0.6969358,7.107787e-08,0.8174572,0.76948744,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.28283978,0.84158754,6.040313e-08,0.7034664,0.7509076,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.080112934,0.6417997,7.868364e-08,0.637619,0.56578857,0.099031076,0.22153944,0.2568524,0.097201765,0.38243854,0.46934867,0.36065573,0.29645547,0.2776603,0.03328187,0.12140831
0.017864704,0.9031204,1.3437308e-07,0.4927559,0.479163,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.15659523,0.721071,1.4555965e-07,0.52114105,0.5444359,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.11446667,0.426873,1.8212802e-07,0.49048615,0.30086583,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.16776705,0.41934147,2.5244765e-07,0.48368263,0.11564046,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.33625746,0.27540848,1.7247544e-07,0.571331,0.20772713,0.13206239,0.16278568,0.2583197,0.12665689,0.22396506,0.08141762,0.3114754,0.108485505,0.16208598,0.11219764,0.10117361
0.43385267,0.3930737,1.2966704e-07,0.54953,0.12564415,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.44236994,0.4114364,8.6938144e-08,0.5254593,0.05818367,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.48735428,0.24317458,3.8456914e-08,0.5079727,0.35513717,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.5913305,0.5788343,0.0,0.52319145,0.67047936,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6037507,0.67205846,7.925602e-09,0.49707222,0.69116086,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.6290636,0.66054165,3.9090573e-08,0.50138855,0.6186704,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.59461737,0.67336845,3.7749377e-08,0.49048615,0.5000904,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.73200417,0.6717415,1.341744e-07,0.4927559,0.4786207,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.74966097,0.52297354,2.2485763e-07,0.4752674,0.4985426,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.75654316,0.31876388,2.3339325e-07,0.4689026,0.50786823,0.30426574,0.677016,0.625,0.7290132,0.42836356,0.24329501,0.55081964,0.4092374,0.6387596,0.46594614,0.41278836
0.82606363,0.23130706,1.5502347e-07,0.46458626,0.52594894,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8344989,0.3290573,2.075934e-07,0.46026993,0.5579558,0.2389581,0.8012074,0.60973996,0.7452136,0.59653944,0.32950193,0.41311473,0.2910849,0.8332628,0.48035684,0.5503845
0.84383535,0.41599908,2.307942e-07,0.44936752,0.6071281,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
0.8141875,0.50895274,3.0644796e-07,0.4232483,0.6595736,0.5256071,0.3870203,0.5026265,0.70839477,0.625,0.39272028,0.45901638,0.108485505,0.4622974,0.4467319,0.5665722
